group,n_storeys,N_obs,bias,se_est,mcse,raw_rel,jensen,bias/se,bias/mcse,bias_corrected,bias/se_corrected,bias_corrected/mcse
group_3s_00,3,5000.0,-0.00010540187312235716,0.04366241729847674,0.0006174798270949944,0.0008478945696729343,-0.0009532033421731603,0.0024140182711788233,0.17069686894587718,-0.00010540187312235716,0.0024140182711788233,0.17069686894587718
group_3s_01,3,5000.0,0.0008178576293814688,0.03681784514477547,0.0005206829594109388,0.0014989570012862812,-0.0006777768605523333,0.02221362022045238,1.5707401492584487,0.0008178576293814688,0.02221362022045238,1.5707401492584487
group_3s_02,3,5000.0,0.00018407060662017916,0.03879533999303192,0.0005486489597502107,0.00093809120033808,-0.000752539202587471,0.004744657648399017,0.3354979597591563,0.00018407060662017916,0.004744657648399017,0.3354979597591563
group_3s_03,3,5000.0,2.4640083046145733e-05,0.03810204011291778,0.0005388442188177203,0.0007512824348766314,-0.000725882730383198,0.0006466867121320356,0.04572765594517951,2.4640083046145733e-05,0.0006466867121320356,0.04572765594517951
group_3s_04,3,5000.0,0.0004968498696868995,0.03938257170126778,0.0005569536702106374,0.001273423903554295,-0.0007754934769027488,0.012615983370910874,0.8920847392907799,0.0004968498696868995,0.012615983370910874,0.8920847392907799
group_3s_05,3,5000.0,-0.0001998281637662913,0.044493716460708606,0.0006292361725911713,0.0007903933051226327,-0.000989845402242966,0.004491154699175445,0.31757259431447865,-0.0001998281637662913,0.004491154699175445,0.31757259431447865
group_3s_06,3,5000.0,-0.0002960871342155835,0.04713090205285088,0.0006665316089001966,0.0008156237218893166,-0.0011106609641577114,0.006282229308566218,0.44422069450560486,-0.0002960871342155835,0.006282229308566218,0.44422069450560486
group_3s_07,3,5000.0,2.6555507588565952e-05,0.045279314559408604,0.0006403462074487319,0.0010525077367641352,-0.001025108163484936,0.0005864821021909213,0.04147054715037423,2.6555507588565952e-05,0.0005864821021909213,0.04147054715037423
group_3s_08,3,5000.0,0.001207274378791201,0.039947035390279405,0.0005649363922553114,0.002008201941681233,-0.0007978828182361175,0.03022187671741407,2.1370093967067327,0.001207274378791201,0.03022187671741407,2.1370093967067327
group_3s_09,3,5000.0,0.0006560318632099493,0.04026949117662913,0.0005694966057185261,0.0014701950343645092,-0.0008108159598123058,0.016291039296535366,1.1519504359156678,0.0006560318632099493,0.016291039296535366,1.1519504359156678
group_3s_10,3,5000.0,-0.0005449893795441696,0.05333151938669911,0.0007542215801863353,0.0008767375155243803,-0.0014221254800469317,0.010218898426510796,0.7225852373642325,-0.0005449893795441696,0.010218898426510796,0.7225852373642325
group_3s_11,3,5000.0,0.00014099496819164337,0.04213080067904925,0.0005958194971394905,0.0010298180772413935,-0.0008875021829288884,0.0033466007272384252,0.2366404068154122,0.00014099496819164337,0.0033466007272384252,0.2366404068154122
group_3s_12,3,5000.0,2.3501097121680914e-06,0.04064279360836722,0.0005747758993368346,0.00082900972805374,-0.0008259183361461678,5.782352794971921e-05,0.004088740872537632,2.3501097121680914e-06,5.782352794971921e-05,0.004088740872537632
group_3s_13,3,5000.0,0.0009293710002140632,0.03861905923330049,0.0005461559733382344,0.0016784766896122698,-0.0007457158680325858,0.024065086479700782,1.7016585839637126,0.0009293710002140632,0.024065086479700782,1.7016585839637126
group_3s_14,3,5000.0,-0.0010988305106632845,0.05251426699095149,0.0007426638859668534,0.000276186552559236,-0.0013788741187984689,0.02092441870801737,1.479579836082574,-0.0010988305106632845,0.02092441870801737,1.479579836082574
group_3s_15,3,5000.0,-0.0009467622589535707,0.05848182092766143,0.0008270578430817349,0.0007577940737314661,-0.0017100616895075293,0.016189001025201658,1.1447352405556062,-0.0009467622589535707,0.016189001025201658,1.1447352405556062
group_3s_16,3,5000.0,-0.0005031558131881608,0.04715812867288423,0.000666916651453284,0.0006069628764210475,-0.0011119445499641527,0.01066954578877244,0.7544508179421364,-0.0005031558131881608,0.01066954578877244,0.7544508179421364
group_3s_17,3,5000.0,7.905134517449675e-05,0.05556694415309418,0.0007858352604093415,0.0016254123455098984,-0.001543842641256544,0.001422632580922571,0.10059531451072698,7.905134517449675e-05,0.001422632580922571,0.10059531451072698
group_3s_18,3,5000.0,0.0002956257568527132,0.05814713948204923,0.0008223247326871408,0.0019921245188176703,-0.0016905449149724442,0.0050840980224655195,0.3595000187902485,0.0002956257568527132,0.0050840980224655195,0.3595000187902485
group_3s_19,3,5000.0,4.470538849798977e-05,0.05094221857377273,0.0007204317640440397,0.0013421448445617046,-0.0012975548166090176,0.0008775705053608728,0.06205360553099787,4.470538849798977e-05,0.0008775705053608728,0.06205360553099787
group_3s_20,3,5000.0,5.953313960138651e-05,0.04688064124719059,0.0006629923866452445,0.0011602969647582593,-0.0010988972618738936,0.001269887484846512,0.08979460518788979,5.953313960138651e-05,0.001269887484846512,0.08979460518788979
group_3s_21,3,5000.0,5.953313960138651e-05,0.04688064124719059,0.0006629923866452445,0.0011602969647582593,-0.0010988972618738936,0.001269887484846512,0.08979460518788979,5.953313960138651e-05,0.001269887484846512,0.08979460518788979
group_3s_22,3,5000.0,-0.00013189271266331182,0.06148979122929497,0.0008695969670395912,0.001760770153221823,-0.0018904972127111402,0.0021449530080771438,0.1516710817337832,-0.00013189271266331182,0.0021449530080771438,0.1516710817337832
group_3s_23,3,5000.0,8.698280430799454e-05,0.04164604468289735,0.0005889640120974936,0.0009554271113153769,-0.0008671965188649414,0.002088621019602265,0.14768780862895226,8.698280430799454e-05,0.002088621019602265,0.14768780862895226
group_3s_24,3,5000.0,-0.00040413618729273626,0.0522666158181992,0.0007391615694944144,0.0009610092738667333,-0.0013658995645436153,0.007732204983357968,0.5467494577256836,-0.00040413618729273626,0.007732204983357968,0.5467494577256836
group_5s_00,5,5000.0,0.00043315710572344734,0.042745872329841464,0.000604517923843306,0.0013488793253860238,-0.0009136048006195531,0.010133308366736841,0.7165331061974,0.00043315710572344734,0.010133308366736841,0.7165331061974
group_5s_01,5,5000.0,-0.00033338022113804655,0.045419221925967056,0.0006423247964013605,0.0006967057271397902,-0.0010314528601801233,0.007340068962023468,0.5190212537423697,-0.00033338022113804655,0.007340068962023468,0.5190212537423697
